episode,steps,ep_reward,avg_speed,total_energy,wiggle,safety,success,reason,route
2599,102,301.62,22.57,6.02,0.0000,0.0000,1,goal,
771,150,-217.61,6.83,329.86,0.0133,0.0000,0,collision,
772,104,-188.22,7.07,300.58,0.0192,0.0000,0,collision,
773,237,-189.68,8.71,579.05,0.0040,0.0070,0,collision,
774,66,-198.06,4.73,291.33,0.0017,0.0506,0,collision,
775,164,320.50,16.65,414.67,0.0000,0.0184,1,goal,
776,79,-151.83,10.90,412.79,0.0253,0.0306,0,collision,
777,270,175.08,8.68,251.13,0.0000,0.0606,1,goal,
778,245,-117.37,8.40,932.72,0.0043,0.0072,0,collision,
779,261,286.42,9.47,1070.10,0.0000,0.0191,1,goal,
780,144,-81.75,17.74,220.44,0.0139,0.0409,0,collision,
2600,351,-519.86,3.12,414.12,0.0057,0.0198,0,collision,
2601,227,-116.32,10.69,499.98,0.0000,0.0253,0,collision,
2602,76,-134.53,22.90,-76.58,0.0263,0.0368,0,collision,
2603,100,282.61,23.17,79.15,0.0000,0.0000,1,goal,
2604,191,270.30,12.77,305.08,0.0000,0.0476,1,goal,
2605,28,-188.11,16.09,121.24,0.0000,0.0281,0,collision,
2606,118,282.18,20.60,63.68,0.0000,0.0140,1,goal,
2607,24,-185.99,14.73,100.79,0.0155,0.0684,0,collision,
2608,32,-188.34,10.22,126.51,0.0486,0.0833,0,collision,
2609,302,156.91,7.14,876.15,0.0000,0.0129,1,goal,
2610,68,-158.61,13.46,182.47,0.0000,0.0187,0,collision,
2611,147,265.44,15.94,24.17,0.0000,0.0000,1,goal,
2612,178,329.60,13.07,416.53,0.0000,0.0067,1,goal,
2613,222,266.56,11.87,505.80,0.0000,0.0395,1,goal,
2614,180,-121.51,11.51,464.04,0.0010,0.0110,0,collision,
2615,67,-147.26,16.46,61.11,0.0123,0.0270,0,collision,
2616,139,325.69,20.40,36.04,0.0000,0.0000,1,goal,
2617,125,-107.66,16.76,-206.49,0.0160,0.0069,0,collision,
2618,179,314.40,14.16,236.72,0.0000,0.0003,1,goal,
2619,149,-128.27,10.93,501.68,0.0000,0.0430,0,collision,
2620,127,312.37,17.81,11.17,0.0000,0.0047,1,goal,
2621,194,285.83,11.73,435.23,0.0000,0.0219,1,goal,
2622,46,-166.57,13.86,197.88,0.0000,0.0237,0,collision,
2623,248,224.55,9.81,435.64,0.0000,0.0675,1,goal,
2624,211,313.46,13.28,453.40,0.0000,0.0272,1,goal,
2625,243,271.35,9.28,868.31,0.0000,0.0342,1,goal,
2626,87,-133.61,19.06,-229.11,0.0052,0.0532,0,collision,
2627,1,-200.00,0.00,0.00,0.0000,0.0000,0,collision,
781,5,-204.03,0.94,5.15,0.4000,0.0000,0,collision,
782,156,-85.36,13.78,378.28,0.0128,0.0287,0,collision,
783,177,301.55,15.65,327.74,0.0000,0.0000,1,goal,
784,2,-201.58,0.09,0.12,0.4549,0.0000,0,collision,
785,182,337.41,15.19,625.10,0.0000,0.0010,1,goal,
786,193,-134.70,13.81,227.81,0.0104,0.0022,0,collision,
787,197,311.83,14.54,238.42,0.0000,0.0000,1,goal,
788,304,276.96,9.40,657.73,0.0000,0.0151,1,goal,
789,116,305.20,19.45,30.93,0.0000,0.0040,1,goal,
790,325,-227.58,6.62,956.90,0.0062,0.0810,0,collision,
2628,436,-376.67,9.71,482.20,0.0034,0.0079,0,collision,
2629,295,169.08,8.19,423.71,0.0000,0.1343,1,goal,
2630,205,277.21,10.93,278.88,0.0000,0.0167,1,goal,
2631,121,-132.32,14.29,105.07,0.0165,0.0099,0,collision,
2632,321,-137.61,8.65,872.69,0.0062,0.0587,0,collision,
2633,229,264.45,9.92,503.68,0.0000,0.0798,1,goal,
2634,104,-121.30,18.80,-88.70,0.0115,0.0124,0,collision,
2635,105,-103.62,20.07,-50.54,0.0000,0.0170,0,collision,
2636,227,278.83,10.20,640.64,0.0000,0.0057,1,goal,
2637,115,-132.49,17.79,-44.37,0.0043,0.0104,0,collision,
2638,222,305.60,10.14,880.22,0.0000,0.0072,1,goal,
2639,131,312.13,17.61,3.28,0.0000,0.0000,1,goal,
2640,54,-156.67,16.32,99.87,0.0292,0.0000,0,collision,
2641,23,-185.29,11.81,168.17,0.0000,0.0000,0,collision,
2642,1,-200.00,0.00,0.00,0.0000,0.0000,0,collision,
2643,154,322.47,15.21,356.15,0.0000,0.0000,1,goal,
2644,71,-136.86,25.33,9.52,0.0282,0.0000,0,collision,
2645,176,338.18,14.05,723.31,0.0000,0.0140,1,goal,
2646,194,296.72,11.71,513.10,0.0000,0.0000,1,goal,
2647,22,-191.94,5.92,164.09,0.0266,0.0000,0,collision,
2648,2,-200.32,1.04,2.51,0.1604,0.0000,0,collision,
2649,69,-142.33,20.26,50.44,0.0000,0.0000,0,collision,
2650,161,-111.85,12.99,384.41,0.0124,0.0581,0,collision,
2651,74,-142.70,15.30,44.96,0.0052,0.0329,0,collision,
2652,51,-163.56,10.51,196.80,0.0341,0.0000,0,collision,
2653,38,-182.03,9.87,158.25,0.0000,0.0255,0,collision,
2654,173,-210.72,7.60,401.08,0.0044,0.1451,0,collision,
2655,253,244.31,9.73,779.53,0.0000,0.0000,1,goal,
791,277,303.52,10.23,846.49,0.0000,0.0000,1,goal,
792,154,-183.55,9.93,317.25,0.0130,0.0043,0,collision,
793,239,200.52,9.54,377.16,0.0000,0.1167,1,goal,
794,156,290.26,14.86,268.03,0.0000,0.0153,1,goal,
795,145,297.32,15.68,92.28,0.0000,0.0000,1,goal,
796,241,299.01,11.62,634.68,0.0000,0.0112,1,goal,
797,158,-160.07,11.78,-4.06,0.0127,0.1863,0,collision,
798,141,304.97,16.29,398.63,0.0000,0.0117,1,goal,
799,246,-152.77,8.47,752.73,0.0000,0.0412,0,collision,
800,309,207.48,9.25,425.65,0.0000,0.1045,1,goal,
2656,309,-148.80,7.88,1239.42,0.0000,0.0061,0,collision,
2657,206,322.17,11.17,778.39,0.0000,0.0000,1,goal,
2658,232,324.01,12.85,656.50,0.0000,0.0949,1,goal,
2659,253,257.81,8.98,583.64,0.0000,0.0206,1,goal,
2660,248,270.27,9.80,575.54,0.0000,0.0253,1,goal,
2661,152,-177.00,6.28,803.57,0.0132,0.0116,0,collision,
2662,188,307.97,12.40,345.32,0.0000,0.0000,1,goal,
2663,126,-141.24,11.01,276.51,0.0065,0.0124,0,collision,
2664,209,306.00,12.19,738.88,0.0000,0.0312,1,goal,
2665,159,303.22,14.60,57.82,0.0000,0.0119,1,goal,
2666,272,259.87,10.11,692.09,0.0000,0.0134,1,goal,
2667,226,-157.09,8.21,897.33,0.0088,0.0104,0,collision,
2668,176,-148.63,10.40,371.45,0.0114,0.0000,0,collision,
2669,3,-202.08,0.69,2.61,0.0000,0.0000,0,collision,
2670,224,344.61,12.74,486.44,0.0000,0.0134,1,goal,
2671,393,214.75,7.19,1249.45,0.0000,0.0000,1,goal,
2672,223,-194.54,10.07,210.69,0.0090,0.0283,0,collision,
2673,249,-208.58,6.52,578.40,0.0000,0.0000,0,collision,
2674,188,-70.17,13.38,504.86,0.0000,0.0121,0,collision,
2675,180,-69.84,15.25,194.90,0.0070,0.0114,0,collision,
801,2,-200.32,1.04,2.51,1.0000,0.0000,0,collision,
802,352,268.69,7.01,1241.76,0.0000,0.0018,1,goal,
803,215,315.92,10.90,483.00,0.0000,0.0005,1,goal,
804,249,317.23,10.74,570.26,0.0000,0.0036,1,goal,
805,219,313.63,12.01,340.44,0.0000,0.0062,1,goal,
806,133,318.79,18.83,-217.07,0.0000,0.0050,1,goal,
807,151,-173.90,6.06,714.45,0.0000,0.0000,0,collision,
808,172,-201.02,5.42,648.23,0.0000,0.0000,0,collision,
809,120,-156.76,9.83,222.86,0.0000,0.0000,0,collision,
810,212,338.38,12.97,498.07,0.0000,0.0000,1,goal,
2676,143,-229.16,4.31,434.67,0.0000,0.0106,0,collision,
2677,14,-193.68,5.25,115.30,0.0000,0.0000,0,collision,
2678,261,320.80,9.45,886.77,0.0000,0.0000,1,goal,
2679,112,-104.28,16.49,70.95,0.0166,0.0000,0,collision,
2680,379,325.13,7.27,1622.24,0.0000,0.0000,1,goal,
2681,285,343.56,10.19,1210.16,0.0000,0.0169,1,goal,
2682,104,-164.50,6.97,634.16,0.0192,0.0000,0,collision,
2683,321,230.62,8.10,479.16,0.0000,0.0000,1,goal,
2684,162,-138.18,9.93,451.69,0.0000,0.0075,0,collision,
2685,313,288.43,8.28,996.20,0.0000,0.0000,1,goal,
2686,268,-149.98,5.74,1243.13,0.0075,0.0309,0,collision,
2687,204,325.80,12.49,675.27,0.0000,0.0000,1,goal,
2688,155,299.96,14.99,0.90,0.0000,0.0000,1,goal,
2689,294,310.16,9.31,1109.95,0.0000,0.0057,1,goal,
2690,160,325.15,14.23,701.59,0.0000,0.0053,1,goal,
2691,189,362.12,16.85,-114.42,0.0000,0.0000,1,goal,
2692,141,-108.63,13.18,345.94,0.0019,0.0000,0,collision,
2693,220,305.09,11.69,318.04,0.0000,0.0000,1,goal,
2694,214,326.71,13.43,150.32,0.0000,0.0049,1,goal,
2695,1,-200.00,0.00,0.00,0.0000,0.0000,0,collision,
2696,116,-257.11,4.98,221.50,0.0172,0.1626,0,collision,
811,211,308.75,14.33,222.77,0.0000,0.0056,1,goal,
812,52,-201.07,4.73,192.11,0.0000,0.0649,0,collision,
813,184,-259.37,5.62,292.44,0.0000,0.0000,0,collision,
814,116,-157.11,12.10,23.46,0.0000,0.0156,0,collision,
815,372,151.13,7.27,720.24,0.0000,0.1514,1,goal,
816,273,310.69,9.25,1039.41,0.0000,0.0052,1,goal,
817,227,282.10,10.87,536.48,0.0000,0.0468,1,goal,
818,121,-154.71,7.88,535.38,0.0165,0.0000,0,collision,
819,91,-144.68,16.56,120.66,0.0000,0.0125,0,collision,
820,30,-188.46,5.84,191.59,0.0000,0.0000,0,collision,
2697,374,-493.22,3.39,654.95,0.0000,0.0101,0,collision,
2698,194,347.48,13.30,892.81,0.0000,0.0047,1,goal,
2699,104,-109.63,20.45,-158.96,0.0192,0.0070,0,collision,
2700,136,309.36,16.75,-43.42,0.0000,0.0128,1,goal,
2701,298,-291.87,4.89,1097.19,0.0067,0.1868,0,collision,
2702,346,156.77,6.49,622.14,0.0000,0.0221,1,goal,
2703,206,-103.27,10.57,671.07,0.0000,0.0105,0,collision,
2704,280,256.19,9.18,905.10,0.0000,0.0000,1,goal,
2705,176,292.66,12.91,344.30,0.0000,0.0079,1,goal,
2706,2,-200.32,1.04,2.51,1.0000,0.0000,0,collision,
2707,119,-133.41,14.79,59.10,0.0000,0.0144,0,collision,
2708,275,217.03,9.05,483.30,0.0000,0.1187,1,goal,
2709,246,325.54,11.23,1130.41,0.0000,0.0428,1,goal,
2710,213,-285.23,5.04,550.52,0.0000,0.2553,0,collision,
2711,228,-151.95,9.90,477.33,0.0088,0.0369,0,collision,
2712,27,-182.10,11.59,157.70,0.0672,0.0000,0,collision,
2713,73,-152.36,16.09,72.36,0.0109,0.0000,0,collision,
2714,182,305.60,13.55,477.33,0.0000,0.0095,1,goal,
2715,312,-138.99,8.45,818.17,0.0000,0.0132,0,collision,
2716,156,-125.71,12.66,544.30,0.0043,0.0121,0,collision,
2717,108,-149.64,12.40,223.76,0.0011,0.0683,0,collision,
2718,205,-126.69,11.98,414.57,0.0000,0.0055,0,collision,
821,2,-200.32,1.04,2.51,1.0000,0.0000,0,collision,
822,202,314.51,12.28,509.85,0.0000,0.0000,1,goal,
823,73,-130.79,21.95,-17.98,0.0095,0.0000,0,collision,
824,88,-137.62,13.63,152.43,0.0111,0.0000,0,collision,
825,326,225.03,7.24,1020.43,0.0000,0.0299,1,goal,
826,286,189.63,8.60,355.99,0.0000,0.0817,1,goal,
827,340,288.69,7.84,1410.77,0.0000,0.0029,1,goal,
828,2,-200.45,0.84,1.70,0.0931,0.0000,0,collision,
829,213,299.95,11.47,852.47,0.0000,0.0360,1,goal,
830,219,-118.27,8.87,839.79,0.0069,0.0333,0,collision,
2719,195,-286.06,7.35,764.70,0.0103,0.0556,0,collision,
2720,44,-181.73,7.16,242.85,0.0000,0.0625,0,collision,
2721,135,314.14,18.28,222.47,0.0000,0.0000,1,goal,
2722,306,221.33,8.00,900.22,0.0000,0.0860,1,goal,
2723,209,-76.10,13.95,14.65,0.0000,0.0096,0,collision,
2724,47,-185.83,7.02,301.03,0.0200,0.0000,0,collision,
2725,154,-71.91,17.87,272.28,0.0090,0.0000,0,collision,
2726,166,-107.32,12.91,394.85,0.0120,0.0651,0,collision,
2727,198,257.99,9.48,600.31,0.0000,0.0080,1,goal,
2728,113,311.45,24.36,-171.84,0.0000,0.0000,1,goal,
2729,189,336.72,14.08,500.68,0.0000,0.0024,1,goal,
2730,65,-144.05,18.73,8.26,0.0089,0.0082,0,collision,
2731,127,-139.16,13.89,171.87,0.0002,0.0000,0,collision,
2732,46,-179.61,7.08,321.02,0.0000,0.0000,0,collision,
2733,157,311.98,14.64,339.23,0.0000,0.0000,1,goal,
2734,122,-133.02,10.68,574.62,0.0038,0.0000,0,collision,
2735,258,324.88,10.09,728.71,0.0000,0.0040,1,goal,
2736,87,-157.38,10.52,301.54,0.0202,0.0085,0,collision,
2737,288,330.74,9.86,945.98,0.0000,0.0026,1,goal,
2738,205,308.13,12.31,510.28,0.0000,0.0000,1,goal,
2739,37,-191.28,6.75,241.85,0.0541,0.0000,0,collision,
2740,93,-163.07,7.78,532.77,0.0101,0.0000,0,collision,
2741,232,-153.29,7.90,665.99,0.0000,0.0298,0,collision,
2742,182,-149.96,7.65,673.76,0.0110,0.0502,0,collision,
2743,308,299.12,9.22,912.45,0.0000,0.0000,1,goal,
831,411,250.58,6.83,1399.92,0.0000,0.0035,1,goal,
832,333,270.75,8.52,1092.69,0.0000,0.0190,1,goal,
833,67,-181.29,6.36,372.11,0.0000,0.0000,0,collision,
834,155,-203.79,5.09,488.75,0.0129,0.0068,0,collision,
835,256,-233.80,5.39,736.90,0.0001,0.0466,0,collision,
836,20,-197.37,4.22,106.87,0.0000,0.0000,0,collision,
837,3,-202.08,0.69,1.84,0.6590,0.0000,0,collision,
838,312,321.83,9.13,1076.32,0.0000,0.0117,1,goal,
839,214,-99.59,9.49,724.05,0.0056,0.0002,0,collision,
840,226,254.51,9.30,357.78,0.0000,0.0000,1,goal,
2744,209,-171.51,8.17,929.37,0.0000,0.0000,0,collision,
2745,259,280.50,10.08,822.15,0.0000,0.0031,1,goal,
2746,302,252.52,9.36,825.57,0.0000,0.0009,1,goal,
2747,295,264.94,8.35,1027.03,0.0000,0.0012,1,goal,
2748,293,239.97,9.03,473.85,0.0000,0.0004,1,goal,
2749,265,315.27,10.30,927.71,0.0000,0.0164,1,goal,
2750,29,-182.11,6.84,212.15,0.0690,0.0000,0,collision,
2751,64,-178.19,6.27,376.63,0.0000,0.0000,0,collision,
2752,325,-322.71,3.80,1039.78,0.0057,0.0973,0,collision,
2753,373,184.18,7.41,745.82,0.0000,0.0578,1,goal,
2754,58,-207.70,3.57,208.77,0.0000,0.0000,0,collision,
2755,119,-195.24,7.16,368.18,0.0129,0.1727,0,collision,
2756,144,-98.15,16.05,32.01,0.0089,0.0171,0,collision,
2757,122,320.62,22.39,-148.17,0.0000,0.0000,1,goal,
2758,158,307.29,15.63,312.41,0.0000,0.0119,1,goal,
2759,51,-180.26,6.10,279.41,0.0310,0.0000,0,collision,
2760,38,-167.44,18.45,123.94,0.0526,0.0000,0,collision,
2761,55,-171.94,10.33,364.50,0.0000,0.0723,0,collision,
2762,143,-136.39,10.87,573.87,0.0140,0.0092,0,collision,
2763,120,-145.32,9.73,529.23,0.0000,0.0062,0,collision,
2764,53,-148.53,23.27,14.59,0.0000,0.0000,0,collision,
2765,173,311.62,16.11,193.27,0.0000,0.0393,1,goal,
2766,198,-73.91,11.12,851.74,0.0000,0.0070,0,collision,
2767,72,-189.17,5.46,385.07,0.0000,0.0064,0,collision,
2768,121,314.36,21.08,-121.15,0.0000,0.0000,1,goal,
2769,141,325.59,18.18,-14.09,0.0000,0.0000,1,goal,
841,78,-148.65,17.67,126.06,0.0000,0.0451,0,collision,
842,90,-134.24,17.16,-129.13,0.0000,0.0187,0,collision,
843,156,-179.41,14.27,-39.37,0.0021,0.0234,0,collision,
844,203,287.97,12.57,525.29,0.0000,0.0102,1,goal,
845,262,316.50,10.74,966.38,0.0000,0.0228,1,goal,
846,104,-112.49,19.47,98.55,0.0133,0.0059,0,collision,
847,126,296.87,15.00,93.47,0.0000,0.0208,1,goal,
848,38,-197.05,4.82,169.82,0.0078,0.0000,0,collision,
849,227,301.11,10.25,908.27,0.0000,0.0000,1,goal,
850,46,-161.66,18.89,86.34,0.0435,0.0000,0,collision,
2770,545,-870.88,0.95,297.18,0.0024,0.0038,0,collision,
2771,258,307.77,11.00,432.10,0.0000,0.0036,1,goal,
2772,144,275.59,17.65,187.32,0.0000,0.0185,1,goal,
2773,193,284.74,12.67,197.49,0.0000,0.0038,1,goal,
2774,310,310.06,9.76,880.77,0.0000,0.0054,1,goal,
2775,163,-85.00,14.76,319.40,0.0000,0.0066,0,collision,
2776,278,-126.90,9.82,699.66,0.0054,0.0298,0,collision,
2777,34,-170.67,20.12,90.02,0.0588,0.0000,0,collision,
2778,151,328.41,18.03,304.54,0.0000,0.0000,1,goal,
2779,158,246.90,14.21,106.77,0.0000,0.0068,1,goal,
2780,157,-102.77,14.26,364.93,0.0127,0.0024,0,collision,
2781,134,-135.88,14.24,10.63,0.0000,0.0534,0,collision,
2782,155,-177.66,12.72,-0.62,0.0042,0.1362,0,collision,
2783,213,348.86,13.13,657.54,0.0000,0.0000,1,goal,
2784,10,-203.47,2.06,23.08,0.0000,0.0000,0,collision,
2785,161,326.66,14.20,245.01,0.0000,0.0000,1,goal,
2786,88,-168.02,9.82,64.78,0.0227,0.0000,0,collision,
2787,13,-208.56,1.53,19.02,0.0515,0.0230,0,collision,
2788,4,-202.49,1.04,4.35,0.5000,0.0000,0,collision,
2789,147,-186.92,7.56,526.56,0.0070,0.0034,0,collision,
2790,113,-117.21,16.92,49.96,0.0032,0.0560,0,collision,
2791,143,299.01,15.38,212.97,0.0000,0.0873,1,goal,
2792,34,-210.03,4.37,146.92,0.0000,0.1075,0,collision,
2793,194,-260.77,7.82,75.36,0.0103,0.1689,0,collision,
2794,123,-111.17,15.50,131.46,0.0000,0.0161,0,collision,
2795,164,-122.12,10.69,408.28,0.0122,0.0000,0,collision,
851,195,311.35,11.58,445.33,0.0000,0.0032,1,goal,
852,148,-181.33,13.74,-152.84,0.0125,0.2501,0,collision,
853,5,-198.32,3.34,23.04,0.4000,0.0000,0,collision,
854,219,-223.61,10.15,157.76,0.0000,0.2074,0,collision,
855,60,-151.78,14.40,17.60,0.0121,0.0000,0,collision,
856,209,317.09,11.85,866.51,0.0000,0.0012,1,goal,
857,158,279.83,13.64,372.59,0.0000,0.0000,1,goal,
858,240,209.13,10.26,299.76,0.0000,0.1750,1,goal,
859,202,-151.12,11.06,322.30,0.0000,0.0034,0,collision,
860,210,268.86,10.90,413.87,0.0000,0.0097,1,goal,
2796,298,-448.81,5.95,-28.88,0.0062,0.0682,0,collision,
2797,194,291.61,12.29,292.81,0.0000,0.0053,1,goal,
2798,298,311.25,9.30,819.87,0.0000,0.0087,1,goal,
2799,221,239.02,12.64,105.44,0.0000,0.0000,1,goal,
2800,48,-267.08,0.56,25.21,0.0417,0.6049,0,collision,
2801,126,304.99,20.26,-105.91,0.0000,0.0000,1,goal,
2802,27,-197.54,5.72,161.22,0.0741,0.0000,0,collision,
2803,3,-202.55,0.00,0.20,0.1079,0.0000,0,collision,
2804,2,-200.32,1.04,2.51,0.0000,0.0000,0,collision,
2805,116,308.62,21.31,54.70,0.0000,0.0000,1,goal,
2806,249,244.89,10.95,127.80,0.0000,0.0511,1,goal,
2807,107,-136.05,12.40,516.98,0.0107,0.0083,0,collision,
2808,252,237.73,9.21,498.74,0.0000,0.0225,1,goal,
2809,330,-120.90,6.67,1572.65,0.0000,0.0000,0,collision,
2810,141,258.36,17.81,136.09,0.0000,0.0106,1,goal,
2811,3,-200.68,1.14,4.47,0.6667,0.0000,0,collision,
2812,350,321.35,8.10,1578.66,0.0000,0.0060,1,goal,
2813,186,253.54,12.27,91.14,0.0000,0.0267,1,goal,
2814,104,-140.85,12.83,136.58,0.0000,0.0119,0,collision,
2815,309,274.06,8.42,912.45,0.0000,0.0165,1,goal,
2816,185,299.27,12.41,662.17,0.0000,0.0257,1,goal,
2817,2,-200.80,0.43,0.52,0.2932,0.0000,0,collision,
2818,81,-222.29,6.95,106.12,0.0247,0.3315,0,collision,
2819,167,346.47,17.87,-99.84,0.0000,0.0057,1,goal,
2820,39,-168.04,15.92,51.89,0.0130,0.0000,0,collision,
2821,300,164.37,8.52,468.68,0.0000,0.1243,1,goal,
861,108,-121.05,21.25,-43.00,0.0185,0.0000,0,collision,
862,1,-200.00,0.00,0.00,0.0000,0.0000,0,collision,
863,355,155.68,6.98,1040.27,0.0000,0.1850,1,goal,
864,141,-158.27,10.92,186.07,0.0137,0.0788,0,collision,
865,50,-159.32,16.90,59.87,0.0057,0.0198,0,collision,
866,286,241.52,8.56,540.49,0.0000,0.0000,1,goal,
867,206,291.62,11.96,523.85,0.0000,0.0025,1,goal,
868,226,282.15,11.55,581.60,0.0000,0.0000,1,goal,
869,37,-190.31,6.30,218.63,0.0000,0.0776,0,collision,
870,102,304.57,22.92,-52.12,0.0000,0.0000,1,goal,
2822,62,-180.07,19.29,169.04,0.0094,0.0097,0,collision,
2823,177,-186.51,6.91,617.10,0.0113,0.0692,0,collision,
2824,149,-127.86,10.59,448.48,0.0000,0.0182,0,collision,
2825,24,-184.66,7.17,199.12,0.0000,0.0000,0,collision,
2826,256,223.59,9.10,308.79,0.0000,0.0353,1,goal,
2827,24,-203.81,4.49,161.14,0.0000,0.0168,0,collision,
2828,176,318.18,17.05,283.45,0.0000,0.0000,1,goal,
2829,281,229.24,10.09,427.94,0.0000,0.0750,1,goal,
2830,239,259.96,11.32,367.04,0.0000,0.0431,1,goal,
2831,124,-142.66,11.72,285.35,0.0161,0.0432,0,collision,
2832,56,-227.60,5.15,133.63,0.0000,0.0743,0,collision,
2833,63,-145.18,24.25,-86.22,0.0087,0.0235,0,collision,
2834,209,311.81,12.49,385.61,0.0000,0.0009,1,goal,
2835,209,-143.74,6.93,823.81,0.0000,0.0011,0,collision,
2836,232,343.71,12.70,399.64,0.0000,0.0052,1,goal,
2837,175,336.68,16.07,172.64,0.0000,0.0079,1,goal,
2838,18,-202.67,4.02,130.69,0.0948,0.0000,0,collision,
2839,173,308.57,14.81,75.86,0.0000,0.0000,1,goal,
2840,317,294.58,8.75,1230.79,0.0000,0.0137,1,goal,
2841,136,-170.85,6.73,644.83,0.0000,0.0009,0,collision,
2842,258,266.06,8.95,664.44,0.0000,0.0060,1,goal,
2843,215,255.19,9.86,677.25,0.0000,0.0000,1,goal,
2844,130,282.00,18.97,28.89,0.0000,0.0546,1,goal,
2845,122,-94.81,18.96,24.14,0.0000,0.0106,0,collision,
2846,41,-173.07,14.90,136.68,0.0488,0.0000,0,collision,
2847,226,327.72,11.45,620.61,0.0000,0.0024,1,goal,
871,43,-158.93,21.20,128.74,0.0435,0.0000,0,collision,
872,250,265.66,10.10,503.30,0.0000,0.0338,1,goal,
873,62,-154.03,18.70,-49.16,0.0000,0.0263,0,collision,
874,47,-165.28,13.04,100.08,0.0260,0.0406,0,collision,
875,152,277.68,15.77,322.29,0.0000,0.0113,1,goal,
876,74,-165.68,8.59,410.37,0.0270,0.0000,0,collision,
877,35,-167.89,22.25,27.81,0.0000,0.0226,0,collision,
878,72,-189.99,6.25,309.12,0.0204,0.0000,0,collision,
879,124,301.04,22.02,4.74,0.0000,0.0000,1,goal,
880,250,313.82,10.44,815.02,0.0000,0.0110,1,goal,
2848,144,-356.62,2.40,167.92,0.0139,0.0049,0,collision,
2849,325,289.86,8.82,941.93,0.0000,0.0109,1,goal,
2850,309,265.84,9.51,691.83,0.0000,0.0957,1,goal,
2851,140,-172.72,7.81,522.28,0.0000,0.0223,0,collision,
2852,342,-275.49,5.79,891.80,0.0058,0.0899,0,collision,
2853,26,-190.54,9.63,28.83,0.0000,0.0879,0,collision,
2854,64,-141.71,20.39,-13.54,0.0312,0.0000,0,collision,
2855,105,292.49,25.78,-183.73,0.0000,0.0000,1,goal,
2856,135,293.94,16.78,429.32,0.0000,0.0252,1,goal,
2857,109,-110.61,16.61,168.35,0.0000,0.0101,0,collision,
2858,6,-205.86,0.66,1.89,0.0758,0.0000,0,collision,
2859,119,-116.39,11.81,420.46,0.0041,0.0426,0,collision,
2860,132,310.64,18.96,113.98,0.0000,0.0086,1,goal,
2861,130,309.86,17.74,205.32,0.0000,0.0000,1,goal,
2862,100,314.16,28.73,-225.99,0.0000,0.0000,1,goal,
2863,93,287.98,23.11,-58.63,0.0000,0.0000,1,goal,
2864,47,-164.57,18.85,132.83,0.0000,0.0213,0,collision,
2865,119,292.29,19.48,-147.94,0.0000,0.1082,1,goal,
2866,90,-118.42,21.09,-19.75,0.0000,0.0042,0,collision,
2867,173,296.39,17.35,57.64,0.0000,0.0051,1,goal,
2868,163,-209.81,5.69,390.67,0.0000,0.0356,0,collision,
2869,98,-183.86,6.63,328.06,0.0000,0.0228,0,collision,
2870,83,-169.02,10.21,327.62,0.0241,0.0487,0,collision,
2871,95,-138.39,12.80,242.72,0.0095,0.0000,0,collision,
2872,2,-200.32,1.04,2.51,0.0000,0.0000,0,collision,
2873,208,287.18,13.64,505.51,0.0000,0.0584,1,goal,
2874,156,326.61,18.26,38.91,0.0000,0.0216,1,goal,
2875,165,271.73,13.59,317.70,0.0000,0.0152,1,goal,
2876,96,297.07,24.03,-153.10,0.0000,0.0046,1,goal,
2877,251,218.04,9.92,525.21,0.0000,0.1488,1,goal,
2878,97,307.75,29.00,-170.99,0.0000,0.0068,1,goal,
881,186,205.67,12.23,-97.32,0.0000,0.0771,1,goal,
882,188,270.99,11.50,280.36,0.0000,0.0337,1,goal,
883,132,-184.11,7.16,503.46,0.0000,0.0373,0,collision,
884,141,272.82,17.29,42.37,0.0000,0.0000,1,goal,
885,182,262.52,13.46,545.10,0.0000,0.0072,1,goal,
886,70,-145.70,20.19,41.05,0.0000,0.0189,0,collision,
887,219,251.24,11.40,173.85,0.0000,0.0082,1,goal,
888,241,-153.33,10.80,780.51,0.0083,0.0277,0,collision,
889,204,242.41,10.39,235.79,0.0000,0.0000,1,goal,
890,239,-205.13,9.24,162.64,0.0083,0.0306,0,collision,
2879,759,-1161.53,1.87,256.15,0.0024,0.0000,0,collision,
2880,196,233.12,11.47,186.05,0.0000,0.1130,1,goal,
2881,121,-164.75,7.18,463.17,0.0047,0.0044,0,collision,
2882,122,-154.48,9.29,338.94,0.0028,0.0130,0,collision,
2883,142,295.16,18.93,178.44,0.0000,0.0294,1,goal,
2884,120,314.77,24.64,-261.24,0.0000,0.0000,1,goal,
2885,131,304.44,17.74,386.27,0.0000,0.0000,1,goal,
2886,83,-188.08,7.87,146.32,0.0000,0.0644,0,collision,
2887,80,-108.81,31.66,-191.47,0.0250,0.0197,0,collision,
2888,89,299.79,27.77,-61.65,0.0000,0.0000,1,goal,
2889,255,-101.53,11.21,654.22,0.0072,0.0452,0,collision,
2890,51,-157.54,16.25,83.76,0.0392,0.0206,0,collision,
2891,75,-121.29,27.28,-48.48,0.0000,0.0212,0,collision,
2892,289,177.44,9.13,667.19,0.0000,0.1182,1,goal,
2893,77,-121.04,25.19,-78.99,0.0000,0.0177,0,collision,
