episode,steps,ep_reward,avg_speed,total_energy,wiggle,safety,success,reason
339,22,-139.78,40.76,-17.31,0.0000,0.0364,0,collision
340,19,-140.69,27.76,-18.23,0.0000,0.0000,0,collision
341,14,-147.22,17.54,287.22,0.0418,0.2708,0,collision
342,17,-141.71,31.25,129.60,0.0000,0.0984,0,collision
343,15,-145.18,21.05,126.79,0.0494,0.2132,0,collision
344,18,-165.27,8.79,-34.75,0.0000,0.3185,0,collision
345,17,-159.25,11.06,85.10,0.0000,0.1915,0,collision
346,18,-144.49,22.70,124.93,0.1518,0.1476,0,collision
347,4,-159.06,0.14,1.66,0.0806,0.0377,0,collision
348,23,-141.45,27.13,246.28,0.0000,0.0620,0,collision
349,21,-147.73,35.57,108.96,0.0000,0.2868,0,collision
350,27,-142.29,45.79,210.69,0.0000,0.0492,0,collision
351,19,-148.13,21.08,191.98,0.0987,0.2970,0,collision
352,6,-161.77,3.52,22.33,0.0000,0.8287,0,collision
31,1,-150.71,2.45,0.00,0.0000,0.0000,0,collision
32,20,-146.63,11.90,192.99,0.0000,0.2377,0,collision
33,17,-142.71,28.20,43.75,0.0000,0.2909,0,collision
34,21,-140.75,32.76,211.28,0.0000,0.0832,0,collision
35,22,-150.70,15.70,224.97,0.0000,0.3057,0,collision
36,27,-133.49,41.37,54.20,0.0000,0.0000,0,collision
37,9,-153.97,11.70,6.08,0.0000,0.7079,0,collision
38,15,-144.85,25.53,139.00,0.0000,0.2757,0,collision
39,22,-136.02,49.00,25.12,0.0000,0.0000,0,collision
40,12,-146.19,26.24,0.00,0.0000,0.2519,0,collision
353,28,-154.56,22.03,23.30,0.0557,0.2871,0,collision
354,21,-152.06,23.29,107.17,0.0000,0.2399,0,collision
355,7,-154.87,8.17,-23.30,0.0000,0.5967,0,collision
356,18,-141.21,38.81,18.16,0.0000,0.0446,0,collision
357,22,66.12,67.53,0.00,0.0000,0.0117,1,goal
358,13,-147.12,21.22,-42.87,0.1833,0.2575,0,collision
359,19,-144.35,22.67,-49.26,0.0446,0.2780,0,collision
360,17,-143.85,23.50,257.73,0.0000,0.0690,0,collision
361,21,-148.75,21.53,300.27,0.0000,0.1037,0,collision
362,25,-146.80,23.35,521.09,0.0000,0.0593,0,collision
363,5,-154.03,7.48,40.49,0.0000,0.7912,0,collision
364,17,-146.59,14.53,369.52,0.0000,0.2191,0,collision
365,16,207.06,20.43,137.47,0.0000,0.0000,1,goal
366,7,-153.56,5.94,-1.24,0.0000,0.6319,0,collision
367,21,-141.83,38.09,41.44,0.0000,0.0408,0,collision
368,23,-153.25,35.12,-10.43,0.0000,0.0223,0,collision
369,15,-146.75,16.33,65.56,0.0744,0.2938,0,collision
370,10,-146.69,14.23,40.47,0.1637,0.1126,0,collision
371,26,-137.73,32.91,135.90,0.0000,0.0204,0,collision
372,22,-138.78,42.77,81.68,0.0000,0.0244,0,collision
373,16,-158.08,14.15,75.66,0.0000,0.4927,0,collision
374,16,-145.90,18.36,414.15,0.0533,0.2108,0,collision
375,14,-152.11,17.24,27.68,0.0000,0.2606,0,collision
376,5,-152.49,6.92,41.99,0.0000,0.7323,0,collision
377,16,-146.80,22.50,-6.27,0.0000,0.2357,0,collision
378,19,-150.62,23.18,31.57,0.0544,0.1766,0,collision
379,16,-141.13,36.68,0.00,0.0000,0.0650,0,collision
380,13,-145.67,26.74,50.08,0.0000,0.1402,0,collision
381,18,-148.54,34.47,130.49,0.0000,0.0628,0,collision
382,22,-155.94,23.11,424.06,0.0000,0.1277,0,collision
383,22,-140.42,38.92,32.18,0.0000,0.0314,0,collision
384,10,-162.00,1.84,27.20,0.2090,0.6817,0,collision
385,22,-161.22,13.86,338.71,0.0000,0.2094,0,collision
386,21,-145.85,21.64,216.40,0.0453,0.1031,0,collision
387,20,-145.27,22.59,155.91,0.0000,0.2612,0,collision
388,16,-144.17,21.64,380.11,0.0808,0.2112,0,collision
389,13,-158.39,9.78,123.47,0.0000,0.2822,0,collision
