episode,steps,ep_reward,avg_speed,total_energy,wiggle,safety,success,reason
65,232,-449.79,6.46,906.84,0.0029,0.0381,0,collision
63,203,-422.07,5.60,674.53,0.0040,0.0000,0,collision
64,154,-335.19,8.38,687.44,0.0078,0.0077,0,collision
66,257,-498.06,4.24,826.67,0.0047,0.0188,0,collision
46,73,-266.26,8.63,278.14,0.0097,0.0156,0,collision
45,155,-341.04,8.11,767.01,0.0098,0.0245,0,collision
39,182,-393.93,6.64,949.78,0.0050,0.0129,0,collision
46,213,-429.34,5.35,741.76,0.0039,0.0028,0,collision
40,92,-292.06,6.67,411.18,0.0053,0.0234,0,collision
46,168,-385.90,6.69,790.67,0.0021,0.1080,0,collision
47,239,-458.05,6.22,1231.40,0.0055,0.0002,0,collision
41,144,-355.48,7.23,766.64,0.0075,0.0066,0,collision
48,78,-267.48,9.20,463.50,0.0054,0.0102,0,collision
47,266,-32.48,8.31,1300.32,0.0000,0.0000,1,goal
47,227,-452.57,5.37,997.83,0.0051,0.0426,0,collision
49,120,-304.67,9.44,710.95,0.0016,0.0238,0,collision
67,112,-311.33,6.41,339.33,0.0144,0.0000,0,collision
65,179,-376.77,5.87,882.93,0.0020,0.0000,0,collision
66,147,-339.07,5.82,650.58,0.0085,0.0003,0,collision
68,221,-422.47,6.90,759.85,0.0057,0.0611,0,collision
67,156,-358.46,6.66,625.77,0.0065,0.0000,0,collision
69,151,-356.19,6.09,678.84,0.0029,0.0121,0,collision
68,135,-331.37,7.09,585.18,0.0050,0.0972,0,collision
70,188,-374.83,5.85,853.63,0.0050,0.0131,0,collision
71,58,-244.65,10.78,245.91,0.0238,0.0182,0,collision
69,199,-405.00,5.09,705.07,0.0051,0.0000,0,collision
42,177,-361.05,7.39,851.56,0.0109,0.0256,0,collision
48,179,-377.22,5.30,762.43,0.0026,0.0968,0,collision
43,89,-285.49,9.16,434.15,0.0042,0.0049,0,collision
48,195,-406.15,5.79,817.46,0.0044,0.0187,0,collision
49,130,-328.62,5.11,601.04,0.0046,0.0000,0,collision
50,246,-459.82,5.15,1016.23,0.0063,0.0312,0,collision
50,64,-251.54,10.94,134.95,0.0191,0.0054,0,collision
44,187,-370.05,6.06,871.85,0.0001,0.0148,0,collision
49,194,-401.51,5.73,953.69,0.0044,0.0140,0,collision
51,178,-373.55,6.45,742.31,0.0045,0.0160,0,collision
51,196,-402.99,6.17,635.38,0.0047,0.0703,0,collision
45,184,-377.39,6.54,617.05,0.0077,0.0000,0,collision
70,80,-277.75,8.42,153.06,0.0152,0.0009,0,collision
72,200,-426.13,5.56,619.41,0.0067,0.0017,0,collision
71,162,-369.95,6.45,585.68,0.0113,0.0138,0,collision
73,181,-398.91,5.46,668.05,0.0051,0.0000,0,collision
72,192,-386.78,6.20,851.47,0.0031,0.0148,0,collision
74,128,-313.38,7.23,476.77,0.0114,0.0175,0,collision
73,93,-284.57,8.04,496.94,0.0138,0.0160,0,collision
74,89,-285.39,7.18,495.14,0.0025,0.0130,0,collision
75,179,-369.55,5.22,642.79,0.0053,0.0224,0,collision
75,178,-392.11,5.92,818.06,0.0077,0.0009,0,collision
50,225,-428.14,4.84,875.46,0.0035,0.0048,0,collision
52,169,-366.80,6.70,903.87,0.0070,0.0398,0,collision
52,191,-377.85,6.63,1020.09,0.0012,0.0047,0,collision
46,187,-397.72,6.20,574.47,0.0047,0.0007,0,collision
53,151,-336.54,5.26,554.15,0.0052,0.0323,0,collision
51,187,-391.12,6.14,612.27,0.0066,0.0268,0,collision
53,152,-365.06,5.36,681.58,0.0085,0.0255,0,collision
47,212,-413.68,6.17,1046.95,0.0023,0.0508,0,collision
54,157,-352.87,6.42,594.02,0.0095,0.0186,0,collision
54,241,-469.58,4.67,776.03,0.0036,0.1002,0,collision
76,207,-404.09,5.53,828.57,0.0035,0.0107,0,collision
76,322,-556.25,4.01,850.72,0.0040,0.0165,0,collision
77,178,-375.91,4.57,648.93,0.0079,0.0000,0,collision
77,172,-398.45,4.89,605.73,0.0076,0.0000,0,collision
78,152,-352.08,5.12,498.52,0.0066,0.0000,0,collision
78,246,-470.30,4.31,816.48,0.0029,0.0203,0,collision
79,212,-422.82,3.90,573.77,0.0048,0.0000,0,collision
79,414,-624.11,5.11,1268.58,0.0021,0.0000,0,collision
80,405,-702.18,2.47,744.05,0.0003,0.0217,0,collision
81,185,-423.20,4.42,552.47,0.0052,0.0000,0,collision
52,284,-521.12,3.76,845.92,0.0067,0.0014,0,collision
