episode,steps,ep_reward,avg_speed,total_energy,wiggle,safety,success,reason,total_timestep
39930,2,-199.736,1.329,18.084,0.442,0.159,0,collision,125253
39931,2,-199.545,12.582,86.405,0.000,0.151,0,collision,125255
39932,4,-203.967,3.181,78.841,0.000,0.206,0,collision,125259
39933,4,-199.342,9.821,288.587,0.000,0.067,0,collision,125263
39934,3,-198.618,20.042,381.703,0.000,0.081,0,collision,125266
39935,3,51.087,20.998,404.905,0.000,0.018,1,goal,125269
39936,2,-199.401,13.808,161.987,0.000,0.160,0,collision,125271
39937,1,50.055,7.578,36.518,0.000,0.000,1,goal,125272
39938,3,-199.019,19.966,306.428,0.000,0.000,0,collision,125275
39939,3,-198.992,19.165,290.106,0.000,0.024,0,collision,125278
39940,1,0.000,0.000,0.000,0.000,0.000,0,not_found,125279
39941,3,-198.770,20.290,361.762,0.000,0.022,0,collision,125282
39942,1,0.000,0.000,0.000,0.000,0.000,0,not_found,125283
39943,4,52.221,27.659,399.088,0.000,0.000,1,goal,125287
39944,4,-198.118,26.752,420.756,0.000,0.041,0,collision,125291
39945,5,-46.904,33.112,649.120,0.000,0.000,1,goal,125296
39946,3,-198.484,21.289,396.817,0.000,0.000,0,collision,125299
39947,3,-199.482,10.214,233.492,0.176,0.349,0,collision,125302
39948,2,-199.994,12.743,87.918,0.000,0.173,0,collision,125304
39949,3,-198.658,20.655,413.452,0.000,0.000,0,collision,125307
39950,2,-199.572,12.656,77.015,0.000,0.199,0,collision,125309
39951,30,-253.965,0.526,141.885,0.019,0.000,0,collision,125339
39952,2,50.537,13.073,125.724,0.000,0.000,1,goal,125341
39953,4,-198.362,16.128,396.997,0.076,0.196,0,collision,125345
39954,4,-198.476,26.080,423.451,0.000,0.157,0,collision,125349
39955,3,-199.130,20.638,369.793,0.000,0.021,0,collision,125352
39956,3,51.067,20.382,315.013,0.000,0.012,1,goal,125355
39957,3,-199.290,20.117,309.532,0.000,0.003,0,collision,125358
39958,3,-199.112,19.474,253.549,0.000,0.300,0,collision,125361
39959,2,50.563,13.645,119.977,0.000,0.070,1,goal,125363
39960,2,50.506,12.814,110.700,0.000,0.002,1,goal,125365
39961,1,-200.144,5.296,13.995,0.000,0.491,0,collision,125366
39962,1,-200.000,0.000,0.000,0.000,0.193,0,collision,125367
39963,4,-198.447,26.281,416.679,0.000,0.255,0,collision,125371
39964,4,-198.493,16.297,402.478,0.114,0.398,0,collision,125375
39965,2,-199.657,13.074,91.037,0.000,0.588,0,collision,125377
39966,2,50.393,11.919,70.734,0.000,0.180,1,goal,125379
39967,4,51.493,26.139,424.951,0.000,0.089,1,goal,125383
39968,1,0.000,0.000,0.000,0.000,0.000,0,not_found,125384
39969,1,49.936,5.707,19.031,0.000,0.000,1,goal,125385
39970,2,50.350,4.527,63.689,0.156,0.389,1,goal,125387
39971,2,-199.933,12.365,74.530,0.000,0.239,0,collision,125389
39972,2,50.295,13.388,105.267,0.000,0.159,1,goal,125391
39973,12,32.271,1.313,123.841,0.000,0.000,1,goal,125403
39974,4,51.846,27.149,398.040,0.000,0.000,1,goal,125407
39975,15,28.674,1.340,154.414,0.067,0.032,1,goal,125422
39976,2,-199.411,14.949,210.086,0.000,0.361,0,collision,125424
39977,4,51.638,16.202,399.414,0.084,0.487,1,goal,125428
39978,3,-199.141,19.741,325.020,0.000,0.000,0,collision,125431
39979,2,-199.697,4.576,64.442,0.014,0.365,0,collision,125433
39980,2,50.774,14.509,203.024,0.000,0.000,1,goal,125435
39981,1,-199.950,5.805,23.300,0.000,0.000,0,collision,125436
39982,3,-198.807,20.508,341.686,0.000,0.266,0,collision,125439
39983,2,50.400,12.705,77.437,0.000,0.159,1,goal,125441
39984,1,49.857,6.048,24.385,0.000,0.000,1,goal,125442
39985,1,0.000,0.000,0.000,0.000,0.000,0,not_found,125443
39986,2,-199.667,13.341,104.780,0.000,0.032,0,collision,125445
39987,3,-198.704,21.073,401.657,0.000,0.003,0,collision,125448
39988,1,0.000,0.000,0.000,0.000,0.000,0,not_found,125449
39989,19,-229.293,2.167,338.502,0.020,0.000,0,collision,125468
39990,1,0.000,0.000,0.000,0.000,0.000,0,not_found,125469
39991,1,49.808,3.197,7.847,0.000,0.000,1,goal,125470
39992,3,-198.989,20.418,339.702,0.000,0.175,0,collision,125473
39993,3,51.109,20.746,398.753,0.000,0.027,1,goal,125476
39994,4,51.597,16.056,394.661,0.006,0.168,1,goal,125480
39995,4,52.174,26.475,413.705,0.000,0.000,1,goal,125484
39996,14,-223.979,0.160,27.517,0.026,0.007,0,collision,125498
39997,3,-199.084,20.019,350.816,0.000,0.318,0,collision,125501
39998,12,-212.224,6.971,482.805,0.000,0.065,0,collision,125513
39999,21,-238.033,0.102,33.848,0.036,0.000,0,collision,125534
40000,4,-201.417,2.572,74.621,0.067,0.250,0,collision,125538
40001,1,49.895,6.208,20.892,0.000,0.000,1,goal,125539
40002,2,-199.221,14.142,197.185,0.000,0.104,0,collision,125541
40003,2,50.690,11.828,122.533,0.000,0.048,1,goal,125543
40004,3,51.390,21.489,401.703,0.000,0.000,1,goal,125546
40005,2,-199.439,13.713,160.664,0.000,0.054,0,collision,125548
40006,6,-200.747,11.079,379.893,0.000,0.000,0,collision,125554
40007,1,0.000,0.000,0.000,0.000,0.000,0,not_found,125555
40008,1,49.925,4.161,5.321,0.000,0.000,1,goal,125556
40009,1,50.000,0.000,0.000,0.000,0.000,1,goal,125557
40010,2,50.865,14.290,183.811,0.000,0.000,1,goal,125559
40011,5,51.442,14.330,418.062,0.000,0.000,1,goal,125564
40012,2,50.601,14.108,151.897,0.000,0.057,1,goal,125566
40013,14,-221.405,1.643,182.443,0.045,0.008,0,collision,125580
40014,16,-225.705,0.860,112.561,0.018,0.002,0,collision,125596
40015,2,-199.476,13.557,131.557,0.000,0.409,0,collision,125598
40016,1,0.000,0.000,0.000,0.000,0.000,0,not_found,125599
40017,3,51.476,21.494,401.814,0.000,0.000,1,goal,125602
40018,16,-218.240,5.728,516.242,0.000,0.050,0,collision,125618
40019,2,-199.560,12.265,93.751,0.000,0.038,0,collision,125620
40020,1,0.000,0.000,0.000,0.000,0.000,0,not_found,125621
40021,2,50.584,12.819,110.759,0.000,0.046,1,goal,125623
40022,5,-197.498,32.451,454.620,0.000,0.000,0,collision,125628
40023,6,-202.880,5.636,263.104,0.103,0.025,0,collision,125634
40024,2,-199.128,15.036,211.482,0.000,0.082,0,collision,125636
40025,1,50.086,7.444,40.986,0.000,0.000,1,goal,125637
40026,12,-212.537,4.721,384.494,0.000,0.029,0,collision,125649
40027,2,-199.582,12.364,74.518,0.000,0.036,0,collision,125651
40028,1,0.000,0.000,0.000,0.000,0.000,0,not_found,125652
40029,1,0.000,0.000,0.000,0.000,0.000,0,not_found,125653
40030,2,-200.194,3.790,39.992,0.000,0.000,0,collision,125655
40031,11,-212.675,4.661,420.632,0.040,0.044,0,collision,125666
40032,3,51.091,19.636,322.760,0.000,0.013,1,goal,125669
40033,5,52.600,32.540,424.097,0.000,0.041,1,goal,125674
40034,8,-211.884,0.333,24.161,0.097,0.063,0,collision,125682
40035,2,-199.470,14.663,189.409,0.000,0.000,0,collision,125684
40036,2,-199.149,14.242,198.775,0.000,0.023,0,collision,125686
40037,1,50.256,8.703,54.799,0.000,0.000,1,goal,125687
40038,3,-198.797,19.735,324.886,0.000,0.190,0,collision,125690
40039,2,50.489,13.746,121.110,0.000,0.020,1,goal,125692
40040,1,0.000,0.000,0.000,0.000,0.000,0,not_found,125693
40041,1,0.000,0.000,0.000,0.000,0.000,0,not_found,125694
40042,2,-199.792,11.808,69.791,0.000,0.450,0,collision,125696
40043,4,-198.120,26.335,393.376,0.000,0.003,0,collision,125700
40044,2,50.039,11.619,68.193,0.000,0.439,1,goal,125702
40045,4,51.919,26.840,422.981,0.000,0.017,1,goal,125706
40046,5,-46.722,32.541,544.369,0.000,0.000,1,goal,125711
40047,2,50.761,13.941,163.838,0.000,0.000,1,goal,125713
40048,2,50.401,11.922,80.238,0.000,0.007,1,goal,125715
40049,3,50.693,9.981,227.498,0.094,0.332,1,goal,125718
40050,2,50.621,14.174,152.766,0.000,0.136,1,goal,125720
40051,1,0.000,0.000,0.000,0.000,0.000,0,not_found,125721
40052,3,50.952,19.754,258.661,0.000,0.196,1,goal,125724
40053,21,-236.004,0.940,149.110,0.000,0.025,0,collision,125745
40054,3,-199.064,9.592,217.597,0.010,0.391,0,collision,125748
40055,1,0.000,0.000,0.000,0.000,0.000,0,not_found,125749
40056,5,-46.993,32.469,545.912,0.000,0.000,1,goal,125754
40057,1,0.000,0.000,0.000,0.000,0.000,0,not_found,125755
40058,52,-303.571,0.015,56.879,0.000,0.000,0,collision,125807
40059,2,-199.759,12.923,111.916,0.000,0.017,0,collision,125809
40060,3,-199.326,19.942,262.098,0.000,0.467,0,collision,125812
40061,2,-199.646,13.037,101.646,0.000,0.044,0,collision,125814
40062,8,-209.759,2.647,147.596,0.000,0.044,0,collision,125822
40063,3,-198.903,20.374,338.753,0.000,0.290,0,collision,125825
40064,3,-199.322,9.587,217.468,0.072,0.292,0,collision,125828
40065,2,50.524,12.700,98.193,0.000,0.027,1,goal,125830
40066,2,50.513,13.201,140.102,0.000,0.000,1,goal,125832
40067,9,-51.127,13.680,795.693,0.000,0.000,1,goal,125841
40068,3,-199.343,10.071,229.817,0.000,0.424,0,collision,125844
40069,2,50.625,13.769,176.035,0.000,0.000,1,goal,125846
40070,3,-199.058,10.211,233.425,0.013,0.604,0,collision,125849
40071,1,-200.117,5.945,19.915,0.000,0.000,0,collision,125850
40072,1,-199.966,6.996,38.285,0.000,0.000,0,collision,125851
40073,2,50.337,12.737,77.714,0.000,0.438,1,goal,125853
40074,1,50.294,7.644,42.194,0.000,0.000,1,goal,125854
40075,3,-198.664,20.657,413.510,0.000,0.003,0,collision,125857
40076,2,50.554,13.660,159.919,0.000,0.000,1,goal,125859
40077,2,50.454,12.638,86.933,0.000,0.122,1,goal,125861
40078,2,-199.471,12.838,122.908,0.000,0.383,0,collision,125863
40079,2,-199.416,13.957,136.406,0.000,0.092,0,collision,125865
40080,2,50.892,14.516,203.143,0.000,0.000,1,goal,125867
40081,1,50.124,6.144,24.814,0.000,0.000,1,goal,125868
40082,1,0.000,0.000,0.000,0.000,0.000,0,not_found,125869
40083,3,-198.647,20.608,417.533,0.000,0.000,0,collision,125872
40084,1,0.000,0.000,0.000,0.000,0.000,0,not_found,125873
40085,1,0.000,0.000,0.000,0.000,0.000,0,not_found,125874
40086,6,52.538,19.325,820.361,0.000,0.104,1,goal,125880
40087,3,-198.754,20.595,395.066,0.000,0.000,0,collision,125883
40088,3,50.910,19.737,324.934,0.000,0.010,1,goal,125886
40089,5,-203.370,3.736,139.530,0.185,0.017,0,collision,125891
40090,2,50.361,4.440,62.353,0.281,0.404,1,goal,125893
40091,2,50.513,12.761,88.094,0.000,0.011,1,goal,125895
40092,5,52.929,33.112,649.120,0.000,0.000,1,goal,125900
40093,4,-201.324,4.526,133.881,0.250,0.186,0,collision,125904
40094,3,-198.730,20.455,391.679,0.000,0.385,0,collision,125907
40095,3,-198.942,20.518,341.896,0.000,0.000,0,collision,125910
40096,12,-212.236,5.724,405.668,0.051,0.000,0,collision,125922
40097,1,-200.000,0.000,0.000,0.000,0.874,0,collision,125923
40098,3,50.836,10.353,237.087,0.046,0.269,1,goal,125926
40099,1,-199.954,5.902,19.755,0.000,0.215,0,collision,125927
40100,2,-199.614,11.599,68.027,0.000,0.169,0,collision,125929
40101,11,-213.514,3.528,199.041,0.000,0.039,0,collision,125940
40102,1,-200.107,4.302,8.297,0.000,0.193,0,collision,125941
40103,1,0.000,0.000,0.000,0.000,0.000,0,not_found,125942
40104,5,52.678,32.810,550.577,0.000,0.000,1,goal,125947
40105,2,-199.543,12.349,84.224,0.000,0.409,0,collision,125949
40106,1,0.000,0.000,0.000,0.000,0.000,0,not_found,125950
40107,2,50.354,11.612,68.131,0.000,0.119,1,goal,125952
40108,1,0.000,0.000,0.000,0.000,0.000,0,not_found,125953
40109,1,-199.918,7.912,43.817,0.000,0.000,0,collision,125954
40110,1,50.019,6.251,21.054,0.000,0.000,1,goal,125955
40111,3,50.865,19.473,296.365,0.000,0.262,1,goal,125958
40112,13,-219.649,0.812,83.073,0.077,0.016,0,collision,125971
40113,2,-199.377,14.720,174.782,0.000,0.485,0,collision,125973
40114,1,0.000,0.000,0.000,0.000,0.000,0,not_found,125974
40115,4,-198.531,15.496,408.361,0.231,0.213,0,collision,125978
40116,2,-199.225,15.192,214.008,0.000,0.000,0,collision,125980
40117,7,-206.991,3.870,208.097,0.015,0.000,0,collision,125987
40118,3,50.942,19.879,304.647,0.000,0.006,1,goal,125990
40119,4,-198.704,16.163,398.128,0.001,0.405,0,collision,125994
40120,3,-201.911,4.149,75.749,0.000,0.000,0,collision,125997
40121,2,50.534,13.882,148.949,0.000,0.127,1,goal,125999
40122,1,50.000,0.000,0.000,0.000,0.000,1,goal,126000
40123,4,-198.442,26.354,393.838,0.000,0.094,0,collision,126004
40124,2,50.361,4.400,61.739,0.078,0.351,1,goal,126006
40125,1,-199.814,6.601,31.379,0.000,0.000,0,collision,126007
40126,4,-198.260,26.061,411.096,0.000,0.225,0,collision,126011
40127,6,47.189,8.409,317.110,0.000,0.000,1,goal,126017
40128,1,49.859,6.547,26.616,0.000,0.000,1,goal,126018
40129,12,46.365,10.288,808.610,0.000,0.050,1,goal,126030
40130,1,-200.069,4.814,9.424,0.000,0.189,0,collision,126031
40131,2,50.683,13.164,126.819,0.000,0.100,1,goal,126033
40132,2,-199.235,14.606,188.556,0.000,0.186,0,collision,126035
40133,1,-200.129,5.640,22.568,0.000,0.000,0,collision,126036
40134,1,0.000,0.000,0.000,0.000,0.000,0,not_found,126037
40135,9,-203.395,16.196,512.998,0.000,0.020,0,collision,126046
40136,3,-199.223,20.809,400.284,0.000,0.292,0,collision,126049
40137,7,-200.420,8.630,461.787,0.010,0.208,0,collision,126056
40138,2,50.635,13.733,120.966,0.000,0.073,1,goal,126058
40139,1,-199.839,6.309,29.848,0.000,0.156,0,collision,126059
40140,2,50.513,12.857,123.129,0.000,0.000,1,goal,126061
40141,2,-199.412,13.369,142.276,0.000,0.416,0,collision,126063
40142,2,50.201,12.746,87.950,0.000,0.275,1,goal,126065
40143,2,50.780,13.836,148.342,0.000,0.122,1,goal,126067
40144,5,46.330,5.239,105.525,0.000,0.068,1,goal,126072
40145,1,50.056,6.356,25.762,0.000,0.000,1,goal,126073
40146,1,50.096,6.153,24.857,0.000,0.000,1,goal,126074
40147,2,-199.693,12.178,82.631,0.000,0.461,0,collision,126076
40148,1,-200.026,8.157,51.048,0.000,0.371,0,collision,126077
40149,22,-234.851,2.732,443.831,0.008,0.011,0,collision,126099
40150,3,-199.002,19.287,270.879,0.000,0.452,0,collision,126102
40151,1,0.000,0.000,0.000,0.000,0.000,0,not_found,126103
40152,4,-198.555,26.056,418.881,0.000,0.084,0,collision,126107
40153,10,-213.949,1.459,113.150,0.069,0.075,0,collision,126117
40154,2,-199.402,13.348,116.653,0.000,0.237,0,collision,126119
40155,3,-198.871,20.196,334.867,0.000,0.000,0,collision,126122
40156,2,-199.854,4.194,58.577,0.018,0.436,0,collision,126124
40157,3,-199.123,9.658,219.267,0.053,0.561,0,collision,126127
40158,1,0.000,0.000,0.000,0.000,0.000,0,not_found,126128
40159,2,-199.234,14.356,169.654,0.000,0.123,0,collision,126130
40160,1,-199.846,7.162,34.323,0.000,0.077,0,collision,126131
40161,2,50.583,13.605,119.536,0.000,0.053,1,goal,126133
40162,4,51.856,25.944,408.150,0.000,0.000,1,goal,126137
40163,1,50.093,6.714,31.967,0.000,0.000,1,goal,126138
40164,4,52.242,27.504,395.309,0.000,0.000,1,goal,126142
40165,1,49.919,4.229,8.137,0.000,0.000,1,goal,126143
40166,2,50.339,12.779,88.258,0.000,0.005,1,goal,126145
40167,1,49.951,4.708,9.191,0.000,0.000,1,goal,126146
40168,1,50.103,6.351,30.071,0.000,0.000,1,goal,126147
40169,8,-212.359,0.906,43.514,0.000,0.011,0,collision,126155
40170,1,0.000,0.000,0.000,0.000,0.000,0,not_found,126156
40171,1,-200.076,3.696,4.643,0.000,0.000,0,collision,126157
40172,2,-199.245,14.083,196.249,0.000,0.423,0,collision,126159
40173,4,-198.485,15.886,421.545,0.067,0.251,0,collision,126163
40174,2,-199.581,14.480,186.657,0.000,0.081,0,collision,126165
40175,1,-199.741,7.424,40.861,0.000,0.006,0,collision,126166
40176,1,50.323,8.670,54.571,0.000,0.000,1,goal,126167
40177,3,50.376,8.966,108.269,0.000,0.000,1,goal,126170
40178,1,-200.000,0.000,0.000,0.000,0.662,0,collision,126171
40179,3,-198.850,19.798,375.860,0.000,0.004,0,collision,126174
40180,3,-198.912,21.055,406.312,0.000,0.028,0,collision,126177
40181,2,50.693,13.074,125.732,0.000,0.095,1,goal,126179
40182,1,0.000,0.000,0.000,0.000,0.000,0,not_found,126180
40183,2,50.600,13.185,139.899,0.000,0.000,1,goal,126182
40184,7,-210.029,1.604,71.439,0.000,0.062,0,collision,126189
40185,2,-199.315,13.409,129.772,0.000,0.563,0,collision,126191
40186,2,-199.370,13.798,176.463,0.000,0.049,0,collision,126193
40187,5,-197.615,31.909,470.789,0.000,0.000,0,collision,126198
40188,2,-199.168,14.036,165.174,0.000,0.275,0,collision,126200
40189,3,-198.953,20.574,343.129,0.000,0.292,0,collision,126203
40190,2,-199.548,12.416,84.854,0.000,0.022,0,collision,126205
40191,3,-199.032,19.373,317.110,0.000,0.000,0,collision,126208
40192,2,50.361,12.249,73.538,0.000,0.367,1,goal,126210
40193,3,-198.921,20.307,337.296,0.000,0.009,0,collision,126213
40194,2,-199.640,12.024,71.626,0.000,0.277,0,collision,126215
40195,2,-199.504,4.327,60.625,0.376,0.197,0,collision,126217
40196,3,-198.968,20.496,392.663,0.000,0.000,0,collision,126220
40197,2,50.324,12.237,73.434,0.000,0.331,1,goal,126222
40198,5,-47.394,32.861,460.398,0.000,0.000,1,goal,126227
40199,5,-200.612,9.476,379.317,0.126,0.030,0,collision,126232
40200,2,-199.188,15.340,216.398,0.000,0.003,0,collision,126234
40201,2,-199.953,4.429,51.216,0.000,0.000,0,collision,126236
40202,4,-197.793,27.313,402.025,0.000,0.203,0,collision,126240
40203,3,-198.827,20.618,412.502,0.000,0.000,0,collision,126243
40204,2,-199.676,12.794,78.201,0.000,0.409,0,collision,126245
40205,3,50.915,19.075,266.809,0.000,0.048,1,goal,126248
40206,1,49.910,6.905,28.225,0.000,0.000,1,goal,126249
40207,2,-199.413,14.714,174.697,0.000,0.000,0,collision,126251
40208,4,-198.773,15.662,413.946,0.060,0.229,0,collision,126255
40209,1,-200.000,0.000,0.000,0.000,0.000,0,collision,126256
40210,3,51.014,20.097,357.350,0.000,0.037,1,goal,126259
40211,5,-197.935,22.000,423.935,0.117,0.135,0,collision,126264
40212,1,0.000,0.000,0.000,0.000,0.000,0,not_found,126265
40213,14,28.455,2.030,146.487,0.000,0.007,1,goal,126279
40214,3,-199.144,10.048,229.227,0.115,0.193,0,collision,126282
40215,4,51.770,26.253,423.907,0.000,0.038,1,goal,126286
40216,2,50.653,13.323,116.371,0.000,0.076,1,goal,126288
40217,2,-199.667,12.792,78.181,0.000,0.570,0,collision,126290
40218,2,-199.466,13.931,178.443,0.000,0.293,0,collision,126292
40219,1,49.874,7.179,34.414,0.000,0.000,1,goal,126293
40220,3,51.107,20.534,342.250,0.000,0.011,1,goal,126296
40221,3,-198.806,20.957,398.825,0.000,0.000,0,collision,126299
40222,4,51.776,26.383,423.234,0.000,0.000,1,goal,126303
40223,4,-198.113,26.665,410.634,0.000,0.000,0,collision,126307
40224,3,50.917,10.173,232.432,0.180,0.386,1,goal,126310
40225,1,-199.803,6.578,31.258,0.000,0.000,0,collision,126311
40226,2,50.230,11.584,67.895,0.000,0.452,1,goal,126313
40227,2,-199.130,14.823,191.818,0.000,0.157,0,collision,126315
40228,3,51.122,19.152,289.835,0.000,0.115,1,goal,126318
40229,3,-198.555,20.886,419.325,0.000,0.262,0,collision,126321
40230,2,-199.707,12.318,74.130,0.000,0.541,0,collision,126323
40231,2,-199.361,13.302,128.480,0.000,0.277,0,collision,126325
40232,5,51.341,13.271,428.032,0.000,0.036,1,goal,126330
40233,1,0.000,0.000,0.000,0.000,0.000,0,not_found,126331
40234,3,-199.128,10.078,229.985,0.136,0.362,0,collision,126334
40235,4,-197.695,26.910,420.806,0.000,0.000,0,collision,126338
40236,1,-200.075,2.637,1.551,0.000,0.202,0,collision,126339
40237,3,-199.110,9.764,221.974,0.000,0.262,0,collision,126342
40238,1,49.938,5.498,18.258,0.000,0.000,1,goal,126343
40239,5,-47.452,22.418,404.169,0.126,0.000,1,goal,126348
40240,2,-199.842,12.706,98.259,0.000,0.215,0,collision,126350
40241,5,-47.508,32.611,455.260,0.000,0.001,1,goal,126355
40242,2,-199.128,15.342,216.430,0.000,0.104,0,collision,126357
40243,2,50.400,12.009,71.497,0.000,0.167,1,goal,126359
40244,2,50.453,13.034,125.249,0.000,0.004,1,goal,126361
40245,3,-199.167,20.309,337.338,0.000,0.008,0,collision,126364
40246,2,-199.466,13.064,101.929,0.000,0.049,0,collision,126366
40247,2,-199.451,13.989,164.511,0.000,0.510,0,collision,126368
40248,2,-199.663,13.799,147.870,0.000,0.000,0,collision,126370
40249,2,-199.786,12.206,93.152,0.000,0.500,0,collision,126372
40250,4,-199.368,7.838,135.469,0.000,0.127,0,collision,126376
40251,3,-199.115,10.375,237.650,0.009,0.319,0,collision,126379
40252,2,50.208,4.082,56.867,0.101,0.461,1,goal,126381
40253,1,-199.891,8.179,45.441,0.000,0.945,0,collision,126382
40254,2,50.453,12.560,107.881,0.000,0.050,1,goal,126384
40255,1,0.000,0.000,0.000,0.000,0.000,0,not_found,126385
40256,52,-303.284,0.017,57.490,0.000,0.000,0,collision,126437
40257,1,50.182,7.260,39.874,0.000,0.000,1,goal,126438
40258,1,49.922,1.886,1.009,0.000,0.000,1,goal,126439
40259,2,-199.562,4.476,62.908,0.098,0.291,0,collision,126441
40260,2,50.376,11.615,68.159,0.000,0.267,1,goal,126443
40261,4,-198.568,15.864,420.806,0.069,0.239,0,collision,126447
40262,2,50.507,12.555,107.825,0.000,0.000,1,goal,126449
40263,2,-199.371,12.994,124.778,0.000,0.484,0,collision,126451
40264,11,-210.078,7.536,538.026,0.000,0.088,0,collision,126462
40265,2,-199.384,13.817,148.095,0.000,0.436,0,collision,126464
40266,1,50.142,6.707,27.336,0.000,0.000,1,goal,126465
40267,4,52.218,27.405,396.687,0.000,0.000,1,goal,126469
40268,2,50.770,13.947,178.681,0.000,0.000,1,goal,126471
40269,1,0.000,0.000,0.000,0.000,0.000,0,not_found,126472
40270,11,-215.749,1.722,132.057,0.000,0.087,0,collision,126483
40271,3,-198.507,21.336,397.964,0.000,0.000,0,collision,126486
40272,2,-199.427,14.167,181.966,0.000,0.075,0,collision,126488
40273,4,-198.396,25.903,414.975,0.000,0.299,0,collision,126492
40274,1,50.303,8.314,52.123,0.000,0.000,1,goal,126493
